Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
68,Paulo Gazzaniga,ar ARG,GK,Elche,es La Liga,28,1992,8,8,720,8.0,9,1.13,21,14,61.9,3,1,4,2,25.0,1,1,0,0,0.0,Matches,0,3,1,7.5,0.32,-0.5,-0.06,61,161,37.9,179,24,60.3,50.4,64,82.8,65.5,59,5,8.5,1,0.13,11.2,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,90,21.1,90,8,0,,11,1.25,7,9,-2,-0.25,+0.38,7.8,8.9,-1.2,-0.15,+0.74,0,0,1,0,0,0,0,0,0,47,0,0,,Big-5-European-Leagues,Big5,2020-2021
69,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,29,1990,26,26,2295,25.5,32,1.25,85,58,67.1,12,9,5,9,34.6,4,4,0,0,0.0,Matches,1,5,2,29.8,0.31,-0.2,-0.01,94,217,43.3,422,80,35.5,33.7,172,39.0,34.6,195,9,4.6,9,0.35,14.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,67.1,88,,0,,7,1.73,46,32,+14,+0.55,-0.65,37.9,28.5,+9.4,+0.37,-0.32,0,0,3,0,0,0,0,0,0,83,0,0,,Big-5-European-Leagues,Big5,2020-2021
70,RafaÅ Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,32,1987,34,34,3060,34.0,55,1.62,172,124,71.5,10,6,18,7,20.6,10,6,2,2,25.0,Matches,0,4,3,51.9,0.27,+0.9,+0.03,256,653,39.2,1101,215,43.4,37.5,298,58.7,46.8,401,26,6.5,26,0.76,14.4,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,34,0,,0,1.06,36,54,-18,-0.53,,36.1,55.6,-19.4,-0.57,,0,1,3,0,0,0,0,0,0,222,0,0,,Big-5-European-Leagues,Big5,2020-2021
71,David Gil,es ESP,GK,CÃ¡diz,es La Liga,26,1994,4,4,360,4.0,10,2.50,15,6,40.0,0,1,3,0,0.0,1,1,0,0,0.0,Matches,0,1,0,6.4,0.37,-3.6,-0.90,32,110,29.1,86,9,86.0,57.9,37,97.3,69.1,47,3,6.4,1,0.25,10.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,90,4,0,,34,0.25,5,10,-5,-1.25,-0.75,4.2,6.5,-2.4,-0.60,-0.05,0,0,1,0,0,0,0,0,0,23,0,0,,Big-5-European-Leagues,Big5,2020-2021
72,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,25,1995,25,25,2156,24.0,26,1.09,61,38,63.9,14,8,3,9,36.0,6,4,2,0,33.3,Matches,0,3,1,24.7,0.32,-0.3,-0.01,117,270,43.3,550,82,34.5,35.4,118,67.8,52.5,135,7,5.2,23,0.96,16.3,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,63.0,86,23,0,,7,2.00,55,26,+29,+1.21,+0.21,50.8,27.7,+23.1,+0.97,+0.12,0,1,4,0,0,1,0,0,0,105,0,0,,Big-5-European-Leagues,Big5,2020-2021
73,Alfred Gomis,sn SEN,GK,Rennes,fr Ligue 1,26,1993,22,22,1980,22.0,25,1.14,73,50,69.9,7,5,10,5,22.7,4,3,0,1,0.0,Matches,0,0,0,25.3,0.32,+0.3,+0.01,99,229,43.2,538,115,29.6,31.0,131,53.4,43.9,158,17,10.8,17,0.77,15.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,57.9,90,,0,,4,1.18,26,25,+1,+0.05,-0.64,29.2,23.7,+5.5,+0.25,-0.03,0,1,3,0,0,0,0,0,1,109,0,0,,Big-5-European-Leagues,Big5,2020-2021
74,Alfred Gomis,sn SEN,GK,Dijon,fr Ligue 1,26,1993,5,5,450,5.0,10,2.00,24,18,70.8,0,1,4,0,0.0,3,3,0,0,0.0,Matches,0,2,1,9.9,0.30,+0.9,+0.17,28,94,29.8,121,28,43.0,39.4,67,62.7,49.6,78,8,10.3,3,0.60,12.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.2,90,,0,,0,0.20,3,10,-7,-1.40,-0.16,3.2,13.3,-10.1,-2.02,-1.00,0,0,1,0,0,0,0,0,0,19,0,0,,Big-5-European-Leagues,Big5,2020-2021
75,Etienne Green,fr FRA,GK,Saint-Ãtienne,fr Ligue 1,20,2000,8,8,720,8.0,8,1.00,24,18,75.0,4,1,3,3,37.5,4,2,1,1,33.3,Matches,1,0,0,8.5,0.27,+0.5,+0.06,44,129,34.1,149,31,52.3,42.4,70,72.9,55.3,75,5,6.7,5,0.63,13.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,21.1,90,,0,,3,1.63,12,8,+4,+0.50,+1.03,13.5,12.0,+1.6,+0.19,+0.25,0,2,1,0,0,0,0,0,2,42,0,0,,Big-5-European-Leagues,Big5,2020-2021
76,Lennart Grill,de GER,GK,Leverkusen,de Bundesliga,21,1999,4,4,360,4.0,7,1.75,20,13,65.0,1,0,3,1,25.0,0,0,0,0,,Matches,0,0,0,6.3,0.32,-0.7,-0.16,10,25,40.0,136,26,16.9,27.3,25,8.0,22.2,23,3,13.0,4,1.00,15.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,11.8,90,4,0,,16,0.75,3,7,-4,-1.00,-1.60,7.5,5.3,+2.2,+0.54,+0.38,0,1,0,0,0,0,0,0,0,24,0,0,,Big-5-European-Leagues,Big5,2020-2021
77,Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,33,1987,37,37,3330,37.0,64,1.73,168,105,63.7,11,8,18,8,21.6,4,3,1,0,25.0,Matches,1,9,0,61.8,0.36,-2.2,-0.06,253,721,35.1,766,147,58.9,43.9,314,86.0,60.9,367,26,7.1,15,0.41,13.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,90,,0,,1,1.11,38,64,-26,-0.70,-1.70,30.9,56.1,-25.3,-0.68,-0.90,0,0,5,0,0,0,0,0,0,168,0,1,0.0,Big-5-European-Leagues,Big5,2020-2021
78,PÃ©ter GulÃ¡csi,hu HUN,GK,RB Leipzig,de Bundesliga,30,1990,33,33,2970,33.0,30,0.91,77,48,64.9,19,8,6,15,45.5,3,3,0,0,0.0,Matches,0,2,0,24.5,0.29,-5.5,-0.17,137,275,49.8,1003,171,24.2,30.3,166,19.3,27.5,186,12,6.5,53,1.61,18.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.1,90,33,0,,0,1.97,59,30,+29,+0.88,+1.88,62.7,28.2,+34.6,+1.05,-0.61,0,0,1,0,0,0,0,0,0,198,0,1,0.0,Big-5-European-Leagues,Big5,2020-2021
79,Samir HandanoviÄ,si SVN,GK,Inter,it Serie A,36,1984,37,37,3240,36.0,33,0.92,105,76,72.4,27,7,3,14,37.8,6,4,2,0,33.3,Matches,1,3,1,29.5,0.24,-2.5,-0.07,126,261,48.3,913,149,23.0,28.8,177,28.8,31.1,281,16,5.7,14,0.39,12.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,94.7,88,35,0,,1,2.38,81,33,+48,+1.33,-1.67,68.6,35.7,+33.0,+0.92,-0.70,0,0,4,0,0,0,0,0,0,106,0,0,,Big-5-European-Leagues,Big5,2020-2021
80,Dean Henderson,eng ENG,GK,Manchester Utd,eng Premier League,23,1997,13,12,1125,12.5,12,0.96,50,38,76.0,9,2,1,4,33.3,0,0,0,0,,Matches,0,4,0,12.3,0.26,+0.3,+0.02,41,110,37.3,220,61,35.9,35.4,94,33.0,33.5,105,9,8.6,14,1.12,15.3,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,32.9,90,,1,45,25,2.46,27,12,+15,+1.20,+0.65,22.3,13.7,+8.6,+0.69,+0.32,0,0,0,0,0,0,0,0,0,50,0,0,,Big-5-European-Leagues,Big5,2020-2021
81,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,27,1993,33,32,2958,32.9,40,1.22,123,88,70.7,10,8,14,10,31.3,8,4,3,1,42.9,Matches,0,6,2,43.7,0.32,+5.7,+0.17,431,927,46.5,887,83,77.1,54.3,257,94.6,64.4,375,34,9.1,51,1.55,16.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,86.5,90,32,1,78,4,1.18,31,40,-9,-0.27,+0.12,31.6,43.0,-11.4,-0.35,+0.09,0,1,10,0,0,0,0,0,1,225,0,0,,Big-5-European-Leagues,Big5,2020-2021
82,Marwin Hitz,ch SUI,GK,Dortmund,de Bundesliga,32,1987,16,16,1395,15.5,16,1.03,42,27,66.7,11,2,3,7,43.8,2,2,0,0,0.0,Matches,0,1,1,15.8,0.33,+0.8,+0.05,94,181,51.9,427,69,28.3,31.9,123,48.8,41.7,92,7,7.6,7,0.45,14.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,45.6,87,15,0,,15,2.19,37,16,+21,+1.35,+0.92,32.2,16.7,+15.5,+1.00,+0.31,0,0,2,0,0,0,0,0,0,69,0,0,,Big-5-European-Leagues,Big5,2020-2021
83,Timo Horn,de GER,GK,KÃ¶ln,de Bundesliga,27,1993,34,34,3009,33.4,59,1.76,150,98,65.3,8,9,17,5,14.7,8,7,1,0,12.5,Matches,1,6,0,52.6,0.30,-6.4,-0.19,272,601,45.3,1111,117,45.2,39.0,215,46.0,40.4,269,9,3.3,23,0.69,14.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,98.3,89,33,0,,0,0.97,33,59,-26,-0.78,-6.07,38.9,54.1,-15.2,-0.46,+1.29,0,0,1,0,0,1,0,0,0,192,0,0,,Big-5-European-Leagues,Big5,2020-2021
84,LukÃ¡Å¡ HrÃ¡deckÃ½,fi FIN,GK,Leverkusen,de Bundesliga,30,1989,29,29,2565,28.5,29,1.02,82,56,65.9,13,9,7,8,27.6,2,1,1,0,50.0,Matches,1,0,2,26.8,0.31,-0.2,-0.01,209,503,41.6,1215,180,35.9,34.8,176,38.1,34.2,208,21,10.1,31,1.09,16.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,83.8,88,28,0,,0,1.66,48,29,+19,+0.67,+1.58,38.8,31.3,+7.4,+0.26,+0.37,0,1,4,0,0,0,0,0,1,172,1,0,100.0,Big-5-European-Leagues,Big5,2020-2021
85,Rune Jarstein,no NOR,GK,Hertha BSC,de Bundesliga,35,1984,8,8,720,8.0,13,1.62,31,20,61.3,2,1,5,1,12.5,2,1,1,0,50.0,Matches,0,2,1,10.1,0.28,-1.9,-0.24,60,153,39.2,210,25,51.0,41.7,74,62.2,47.9,75,7,9.3,4,0.50,12.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,23.5,90,8,0,,18,0.88,7,13,-6,-0.75,-0.56,9.6,11.3,-1.8,-0.22,-0.11,0,1,1,0,0,0,0,0,1,39,0,0,,Big-5-European-Leagues,Big5,2020-2021
86,Sam Johnstone,eng ENG,GK,West Brom,eng Premier League,27,1993,37,37,3330,37.0,74,2.00,228,161,70.6,4,11,22,6,16.2,12,7,2,3,22.2,Matches,2,13,3,75.3,0.30,+4.3,+0.12,336,961,35.0,987,169,71.2,51.2,295,87.5,60.9,348,25,7.2,26,0.70,14.5,0,1,0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,90,97.4,90,,0,,0,0.62,32,74,-42,-1.14,-2.14,31.5,65.5,-34.0,-0.92,-0.94,0,1,4,0,0,0,0,0,1,196,0,0,,Big-5-European-Leagues,Big5,2020-2021
87,Bingourou Kamara,sn SEN,GK,Strasbourg,fr Ligue 1,23,1996,8,8,720,8.0,14,1.75,31,19,58.1,2,0,6,2,25.0,1,1,0,0,0.0,Matches,0,1,1,9.7,0.28,-3.3,-0.41,63,142,44.4,191,43,48.7,39.3,56,87.5,60.0,58,3,5.2,1,0.13,12.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,21.1,90,,0,,14,0.75,9,14,-5,-0.62,-0.49,11.7,11.1,+0.5,+0.07,-0.11,0,1,1,1,0,0,0,0,0,44,0,0,,Big-5-European-Leagues,Big5,2020-2021
88,Loris Karius,de GER,GK,Union Berlin,de Bundesliga,27,1993,4,3,292,3.2,1,0.31,5,5,80.0,1,2,0,2,66.7,0,0,0,0,,Matches,0,0,1,1.7,0.35,+1.7,+0.53,21,56,37.5,75,9,56.0,44.3,20,70.0,56.5,30,2,6.7,0,0.00,11.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,73,9.5,90,3,1,22,26,1.50,2,1,+1,+0.31,+0.11,4.6,2.4,+2.2,+0.67,+0.60,0,0,0,0,0,0,0,0,0,11,0,0,,Big-5-European-Leagues,Big5,2020-2021
89,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,37,1983,24,24,2160,24.0,31,1.29,91,62,69.2,8,7,9,8,33.3,5,3,1,1,25.0,Matches,1,3,0,29.5,0.31,-1.5,-0.06,199,421,47.3,522,79,53.1,42.1,193,74.6,56.2,204,12,5.9,5,0.21,11.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,63.2,90,,0,,14,1.29,31,31,0,0.00,+0.64,33.6,28.1,+5.5,+0.23,+0.20,0,1,1,0,0,0,0,0,1,100,0,0,,Big-5-European-Leagues,Big5,2020-2021
90,CaoimhÃ­n Kelleher,ie IRL,GK,Liverpool,eng Premier League,21,1998,2,2,180,2.0,1,0.50,7,6,85.7,1,0,1,1,50.0,0,0,0,0,,Matches,0,0,0,2.2,0.32,+1.2,+0.62,8,19,42.1,48,10,31.3,34.1,14,28.6,33.7,19,2,10.5,1,0.50,18.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,,0,,13,1.50,4,1,+3,+1.50,+0.86,1.9,1.6,+0.3,+0.14,-0.61,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2020-2021
91,Gregor Kobel,ch SUI,GK,Stuttgart,de Bundesliga,22,1997,33,33,2970,33.0,54,1.64,155,105,68.4,11,9,13,5,15.2,7,5,2,0,28.6,Matches,1,3,1,48.3,0.28,-4.7,-0.14,138,337,40.9,940,200,29.5,30.1,276,21.7,25.3,282,20,7.1,17,0.52,13.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.1,90,33,0,,0,1.27,54,54,0,0.00,-1.00,51.9,51.2,+0.7,+0.02,+0.78,0,0,6,0,0,0,0,0,0,196,0,0,,Big-5-European-Leagues,Big5,2020-2021
92,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,21,1999,38,38,3420,38.0,55,1.45,158,113,71.5,9,13,16,5,13.2,13,10,2,1,16.7,Matches,2,8,1,52.3,0.27,-1.7,-0.04,218,675,32.3,869,128,53.4,44.5,258,81.8,57.8,327,24,7.3,25,0.66,14.9,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,,0,,0,1.05,47,55,-8,-0.21,,48.9,55.8,-6.9,-0.18,,0,1,8,0,0,0,0,0,1,186,0,1,0.0,Big-5-European-Leagues,Big5,2020-2021
93,Michael Langer,at AUT,GK,Schalke 04,de Bundesliga,35,1985,3,2,239,2.7,12,4.52,24,13,50.0,0,0,2,0,0.0,0,0,0,0,,Matches,0,5,1,8.7,0.36,-2.3,-0.85,11,35,31.4,50,7,44.0,38.2,26,50.0,39.3,23,0,0.0,3,1.13,15.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,80,7.8,90,2,1,59,18,0.00,1,12,-11,-4.14,-2.55,3.5,6.5,-3.1,-1.16,+0.05,0,0,0,0,0,0,0,0,0,9,0,0,,Big-5-European-Leagues,Big5,2020-2021
94,Gautier Larsonneur,fr FRA,GK,Brest,fr Ligue 1,23,1997,35,35,3150,35.0,62,1.77,159,104,66.0,10,7,18,6,17.1,10,8,1,1,11.1,Matches,1,6,2,52.4,0.29,-7.6,-0.22,221,455,48.6,982,165,37.0,36.6,282,32.6,34.5,341,26,7.6,15,0.43,12.9,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.1,90,,0,,3,1.06,46,62,-16,-0.46,-0.46,43.0,50.0,-7.0,-0.20,+0.18,0,1,7,0,0,1,0,0,1,174,0,0,,Big-5-European-Leagues,Big5,2020-2021
95,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,34,1985,37,37,3313,36.8,51,1.39,128,89,68.0,15,12,10,8,21.6,11,10,1,0,9.1,Matches,0,6,3,46.3,0.30,-1.7,-0.05,204,524,38.9,772,135,51.8,41.3,259,47.9,40.4,276,18,6.5,21,0.57,14.9,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,96.9,90,,0,,0,1.54,54,51,+3,+0.08,+1.76,54.0,45.2,+8.9,+0.24,+0.61,0,1,10,0,0,0,0,0,1,150,0,0,,Big-5-European-Leagues,Big5,2020-2021
96,Benjamin Lecomte,fr FRA,GK,Monaco,fr Ligue 1,29,1991,28,28,2520,28.0,27,0.96,62,39,61.3,18,5,5,13,46.4,3,3,0,0,0.0,Matches,1,1,1,19.2,0.27,-6.8,-0.24,170,400,42.5,827,109,39.3,35.9,170,44.1,40.3,196,11,5.6,36,1.29,18.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,73.7,90,,0,,0,2.11,56,27,+29,+1.04,+0.54,49.6,23.0,+26.6,+0.95,+0.23,0,1,3,0,0,0,0,0,1,155,0,0,,Big-5-European-Leagues,Big5,2020-2021
97,JeremÃ­as Ledesma,ar ARG,GK,CÃ¡diz,es La Liga,27,1993,32,32,2880,32.0,45,1.41,118,79,68.6,10,10,12,9,28.1,9,8,1,0,11.1,Matches,2,4,1,38.8,0.27,-5.2,-0.16,341,860,39.7,698,62,82.4,57.7,299,95.3,69.9,333,33,9.9,14,0.44,13.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,84.2,90,32,0,,3,1.25,28,45,-17,-0.53,+0.30,27.5,45.5,-18.0,-0.56,-0.07,0,1,4,0,0,0,0,0,1,172,0,0,,Big-5-European-Leagues,Big5,2020-2021
98,Bernd Leno,de GER,GK,Arsenal,eng Premier League,28,1992,35,35,3131,34.8,37,1.06,117,84,69.2,17,6,12,11,31.4,2,1,1,0,50.0,Matches,0,5,4,37.1,0.31,+4.1,+0.12,110,338,32.5,930,166,22.0,28.6,226,58.8,46.6,310,26,8.4,22,0.63,14.5,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,91.5,89,,0,,2,1.63,52,37,+15,+0.43,+0.12,47.6,42.0,+5.6,+0.16,-0.96,0,2,4,0,0,0,0,0,0,149,0,0,,Big-5-European-Leagues,Big5,2020-2021
99,Karlo Letica,hr CRO,GK,Sampdoria,it Serie A,23,1997,1,1,90,1.0,0,0.00,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,0,0,0,0.9,0.90,+0.9,+0.90,2,5,40.0,29,7,13.8,27.0,5,20.0,33.8,12,0,0.0,0,0.00,10.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,30,3.00,3,0,+3,+3.00,+3.14,1.3,0.8,+0.5,+0.53,+0.84,0,0,0,0,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2020-2021
100,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,33,1986,38,38,3420,38.0,45,1.18,144,111,75.7,18,8,12,12,31.6,10,10,0,0,0.0,Matches,0,3,3,47.0,0.28,+5.0,+0.13,202,489,41.3,799,158,46.3,37.3,268,44.4,36.7,366,18,4.9,16,0.42,13.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,,0,,0,1.63,68,45,+23,+0.61,,54.5,49.5,+5.0,+0.13,,0,0,3,0,0,0,0,0,0,152,0,0,,Big-5-European-Leagues,Big5,2020-2021
101,Niklas Lomb,de GER,GK,Leverkusen,de Bundesliga,27,1993,2,1,135,1.5,3,2.00,8,5,62.5,0,1,0,0,0.0,0,0,0,0,,Matches,0,0,0,3.1,0.38,+0.1,+0.04,5,17,29.4,53,13,26.4,30.5,7,42.9,37.9,12,1,8.3,1,0.67,14.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,68,4.4,90,1,1,45,25,1.00,2,3,-1,-0.67,-1.13,1.0,3.8,-2.8,-1.85,-2.15,0,0,0,0,0,0,0,0,0,9,0,0,,Big-5-European-Leagues,Big5,2020-2021
